,電影名稱,電影場次,電影評分,預告片,封面,影城,地址,票價
0,捍衛戰士：獨行俠,00:25,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,10:30,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,11:30,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,13:05,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,13:35,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,14:05,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,14:35,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,15:05,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,15:40,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
0,捍衛戰士：獨行俠,16:10,94%,https://movies.yahoo.com.tw/video/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB-%E7%8D%A8%E8%A1%8C%E4%BF%A0-%E6%9C%80%E6%96%B0%E9%A0%90%E5%91%8A-153239385.html?movie_id=10159,https://movies.yahoo.com.tw/x/r/w420/i/o/production/movies/March2022/IPaDhsb4uOa5QvdXGh3G-1080x1601.jpg,欣欣秀泰,台北市中山區林森北路247號4樓,290
